"drug_name","drug_id","target","target_pathway","ic50_effect_size","feature_name","TISSUE TYPE "
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.15530799497941","TAOK1_mut","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.10276955780227","TBX3_mut","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.74822222741429","TCF12_mut","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.23305254108984","TCF4_mut","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.27471128041441","TCF7L2_mut","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.5285995224135","TET2_mut","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.20801112404513","THRAP3_mut","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.71283763480373","TJP1_mut","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.39331748638351","TJP2_mut","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.39341999284667","TNPO1_mut","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.58222701883486","TP53BP1_mut","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.3354888937882","TP53_mut","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.13294228645473","TRIO_mut","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.050591595364446","TSC1_mut","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.90145549672877","U2AF1_mut","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.4768872440267","UPF3B_mut","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.62208952268592","USP6_mut","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.036039108450943","VHL_mut","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.12437939039798","WHSC1L1_mut","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.19146878706967","WHSC1_mut","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.1071618685211","WNK1_mut","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.35325901191981","WT1_mut","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.93700640070001","XPO1_mut","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.82074499524563","XRN1_mut","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.24617455616115","ZC3H11A_mut","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.075954143699849","ZFHX3_mut","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.085720723636154","ZFP36L1_mut","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.28377459272612","ZFP36L2_mut","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.043130568188319","ZMYM2_mut","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.069685886094357","ZNF292_mut","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.23537535213548","ZNF638_mut","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.49599179394113","ZNRF3_mut","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.39144247968997","gain.cnaPANCAN1..CCNE1.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","1.817215902258","gain.cnaPANCAN106","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.48510770327803","gain.cnaPANCAN107..FUS.TAOK2.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.34194541725984","gain.cnaPANCAN108..CHD9.CYLD.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.44385256914053","gain.cnaPANCAN109..MMP2.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.26282397830861","gain.cnaPANCAN121..ACTB.CARD11.PMS2.RAC1.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.20655084729414","gain.cnaPANCAN122..AHR.HDAC9.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.23659197305938","gain.cnaPANCAN123","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.21106287251798","gain.cnaPANCAN124..EGFR.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.079606761413664","gain.cnaPANCAN125","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.15826194107503","gain.cnaPANCAN126","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.067867719043047","gain.cnaPANCAN127..AKAP9.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.094337926798909","gain.cnaPANCAN128","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.076391844173906","gain.cnaPANCAN129..MET.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.17951999428478","gain.cnaPANCAN130..RHEB.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.36280467169362","gain.cnaPANCAN139","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.18610469661165","gain.cnaPANCAN140..FANCG.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.12795431193338","gain.cnaPANCAN141..GNAQ.NTRK2.PCSK5.TJP2.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.21090778208947","gain.cnaPANCAN142","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.2384584964677","gain.cnaPANCAN143..NOTCH1.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.34306350929914","gain.cnaPANCAN163..CHD4.WNK1.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.25360984514657","gain.cnaPANCAN164..KRAS.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.29656290282714","gain.cnaPANCAN165..CDK4.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.45517827525309","gain.cnaPANCAN166..MDM2.NUP107.SRGAP1.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.38559038925817","gain.cnaPANCAN176..CCT5.TERT.TRIO.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.38584651935457","gain.cnaPANCAN177..IL7R.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.49974939044274","gain.cnaPANCAN178","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.31440782146391","gain.cnaPANCAN18","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.046191851842142","gain.cnaPANCAN19","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.016626894014158","gain.cnaPANCAN190..FGFR3.WHSC1.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.66713808026088","gain.cnaPANCAN191..FIP1L1.PDGFRA.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.55537456343068","gain.cnaPANCAN192..FIP1L1.PDGFRA.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.20930418992986","gain.cnaPANCAN211","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.24871698425585","gain.cnaPANCAN212..HSP90AB1.TRERF1.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.14740754583638","gain.cnaPANCAN213..MCM3.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.19786422729043","gain.cnaPANCAN214","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.14081862428799","gain.cnaPANCAN236","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.02378190626101","gain.cnaPANCAN237","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.21381176384102","gain.cnaPANCAN238","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.43453894855065","gain.cnaPANCAN239..FOXP1.MITF.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.40053604747094","gain.cnaPANCAN240","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.30195743625169","gain.cnaPANCAN241..NCK1.STAG1.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.16480555219873","gain.cnaPANCAN242..PIK3CB.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.042380858609591","gain.cnaPANCAN243","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.11474481356056","gain.cnaPANCAN244","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.20972869429297","gain.cnaPANCAN245..MECOM.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.19032494921416","gain.cnaPANCAN246..SOX2.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.21251656023145","gain.cnaPANCAN247","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.25059736581792","gain.cnaPANCAN248..EIF4A2.RFC4.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.23609436853865","gain.cnaPANCAN249","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.31931054064483","gain.cnaPANCAN268","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.32348640892302","gain.cnaPANCAN269..MACF1.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.20838903887411","gain.cnaPANCAN27..GATA3.KLF6.LARP4B.VIM.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.49351471969326","gain.cnaPANCAN270..JUN.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.21217142681916","gain.cnaPANCAN271..NOTCH2.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.11504855922785","gain.cnaPANCAN272..PIP5K1A.SETDB1.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.025750816910997","gain.cnaPANCAN273","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.15826059321949","gain.cnaPANCAN274","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.26912695984241","gain.cnaPANCAN275..SDHC.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.18281148778269","gain.cnaPANCAN276","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.19078931628018","gain.cnaPANCAN277..DHX9.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.0045293630817483","gain.cnaPANCAN278..MDM4.PIK3C2B.ZC3H11A.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.1429237564736","gain.cnaPANCAN279","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.17725420000951","gain.cnaPANCAN28..CUL2.EPC1.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.071872169497449","gain.cnaPANCAN280..ARID4B.FH.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.22881116202575","gain.cnaPANCAN29..KAT6B.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.08575555011533","gain.cnaPANCAN299..TAOK1.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.27407847772757","gain.cnaPANCAN300","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.30985349555301","gain.cnaPANCAN301..CDK12.ERBB2.MED24.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.21417249051572","gain.cnaPANCAN302..CLTC.PPM1D.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.10220748215331","gain.cnaPANCAN303","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.41760553943072","gain.cnaPANCAN330..RPGR.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.19676224048426","gain.cnaPANCAN331","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.40833489836626","gain.cnaPANCAN332","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.17652974906651","gain.cnaPANCAN333..F8.HCFC1.RPL10.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.25205735083476","gain.cnaPANCAN344..MYCN.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.27743254978798","gain.cnaPANCAN345","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.048337359143095","gain.cnaPANCAN346..BCL11A.REL.XPO1.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.13840750400923","gain.cnaPANCAN347","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.067870010418423","gain.cnaPANCAN348","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.42275032749462","gain.cnaPANCAN349..INPP4A.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.15931825601209","gain.cnaPANCAN350","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.56818631065376","gain.cnaPANCAN351..NFE2L2.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.10978388133983","gain.cnaPANCAN352..PMS1.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.37493219489977","gain.cnaPANCAN362..CRNKL1.FOXA2.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.37969310130421","gain.cnaPANCAN363..ASXL1.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.38666848423937","gain.cnaPANCAN364..STK4.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.33848357414332","gain.cnaPANCAN365","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.36852990184055","gain.cnaPANCAN366","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.37932228734227","gain.cnaPANCAN367..ARFGAP1.GNAS.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.53267941638537","gain.cnaPANCAN374","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.25566919138999","gain.cnaPANCAN375","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.12665915696636","gain.cnaPANCAN376","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.36971870891642","gain.cnaPANCAN382..FLT3.WASF3.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.083872696669082","gain.cnaPANCAN383","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.15534606371312","gain.cnaPANCAN384..ERCC5.ING1.IRS2.TFDP1.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.34373488437536","gain.cnaPANCAN392..CHD8.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.45563087221433","gain.cnaPANCAN393..FOXA1.NKX2.1.PSMA6.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.33961358403595","gain.cnaPANCAN394..GNG2.SOS2.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.29178015297385","gain.cnaPANCAN395..AKT1.HSP90AA1.PPP2R5C.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.067638173887077","gain.cnaPANCAN411..BLM.CRTC3.FANCI.IDH2.NR2F2.PCSK6.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.49074494586437","gain.cnaPANCAN56","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.21509429680409","gain.cnaPANCAN57..CAT.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.2530483608459","gain.cnaPANCAN58","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.092077643673885","gain.cnaPANCAN59..CCND1.CTTN.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.22258034590337","gain.cnaPANCAN60","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.23635861162286","gain.cnaPANCAN61","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.024631590401494","gain.cnaPANCAN83","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.39929262658871","gain.cnaPANCAN84..FGFR1.WHSC1L1.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.30367639473851","gain.cnaPANCAN85..SOX17.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.39325151114448","gain.cnaPANCAN86","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.26724167053883","gain.cnaPANCAN87","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.3053796745541","gain.cnaPANCAN88..PABPC1.UBR5.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.37703551945697","gain.cnaPANCAN89..RAD21.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.28684070231786","gain.cnaPANCAN90","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.13274655793563","gain.cnaPANCAN91..MYC.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.13647444424002","loss.cnaPANCAN10..CIC.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.032052442464986","loss.cnaPANCAN100","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.30153915210988","loss.cnaPANCAN101","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.09539693508635","loss.cnaPANCAN102","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.18402435521218","loss.cnaPANCAN103","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.21022489168214","loss.cnaPANCAN104","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.24615526876932","loss.cnaPANCAN11","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.34461538889133","loss.cnaPANCAN110","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.29335630375429","loss.cnaPANCAN111","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.39982258271341","loss.cnaPANCAN112..CREBBP.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.15342351543701","loss.cnaPANCAN113","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.044922729966641","loss.cnaPANCAN114..CIITA.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.29140527518616","loss.cnaPANCAN115","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.20633268848557","loss.cnaPANCAN116","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.093069589478727","loss.cnaPANCAN117..CHD9.CNOT1.CYLD.MMP2.NUP93.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.18378041589663","loss.cnaPANCAN118..ZFHX3.","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.16051721764567","loss.cnaPANCAN119","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.29179639980398","loss.cnaPANCAN12","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.062973556828055","loss.cnaPANCAN120","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.34576913039612","loss.cnaPANCAN13","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.026222806032295","loss.cnaPANCAN131","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.62243345045625","loss.cnaPANCAN132","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.049003752910691","loss.cnaPANCAN133","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.0068951041687711","loss.cnaPANCAN134","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.07034719730339","loss.cnaPANCAN135","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.16199296808126","loss.cnaPANCAN136","PANCANCER"
"5-Fluorouracil","1073","Antimetabolite (DNA & RNA)","Other","0.028972018844152","loss.cnaPANCAN137..POT1.","PANCANCER"
